ID,y
1,77.72493333333335
2,94.6600925925926
3,77.72493333333335
4,77.72493333333335
5,110.38486666666671
8,91.1125471698113
10,110.38486666666671
11,93.39951690821256
12,117.16523364485981
14,93.39951690821256
15,117.16523364485981
16,102.04157608695652
17,92.00880952380953
19,93.39951690821256
20,102.04157608695652
21,92.00880952380953
22,117.16523364485981
23,95.97274809160307
26,95.76065573770492
28,92.72889423076914
29,95.97274809160307
33,95.97274809160307
35,95.76065573770492
41,95.97274809160307
42,92.72889423076914
43,117.16523364485981
45,103.22739130434783
46,104.16366666666671
51,94.36883636363639
53,77.72493333333335
55,113.48153846153843
56,94.36883636363639
57,104.16366666666671
58,95.76065573770492
59,103.22739130434783
63,113.48153846153843
64,94.36883636363639
65,106.35203539823011
69,97.5417431192661
71,95.76065573770492
72,104.16366666666671
73,94.36883636363639
76,103.22739130434783
77,106.35203539823011
78,117.16523364485981
82,94.36883636363639
83,106.35203539823011
84,94.36883636363639
85,103.22739130434783
87,113.48153846153843
88,95.97274809160307
89,113.48153846153843
91,92.72889423076914
93,95.76065573770492
94,103.22739130434783
95,92.72889423076914
96,113.48153846153843
97,92.72889423076914
98,113.48153846153843
99,92.72889423076914
101,106.35203539823011
103,113.48153846153843
104,95.97274809160307
105,113.48153846153843
110,95.76065573770492
111,113.48153846153843
113,113.48153846153843
114,92.72889423076914
115,113.48153846153843
117,113.48153846153843
120,94.36883636363639
121,113.48153846153843
122,92.72889423076914
123,113.48153846153843
126,113.48153846153843
132,113.48153846153843
135,104.16366666666671
137,103.22739130434783
138,94.36883636363639
140,94.36883636363639
142,114.7079824561403
144,113.48153846153843
148,92.72889423076914
149,113.48153846153843
155,92.72889423076914
156,113.48153846153843
157,92.72889423076914
162,113.48153846153843
163,97.5417431192661
167,94.36883636363639
172,117.16523364485981
179,113.48153846153843
180,92.72889423076914
181,113.48153846153843
182,94.36883636363639
183,113.48153846153843
185,113.48153846153843
187,113.48153846153843
188,94.36883636363639
189,92.72889423076914
191,95.97274809160307
192,113.48153846153843
193,94.36883636363639
194,113.48153846153843
195,94.6600925925926
196,113.48153846153843
198,95.76065573770492
199,113.48153846153843
201,103.22739130434783
204,94.36883636363639
205,106.35203539823011
206,94.36883636363639
210,94.36883636363639
211,106.35203539823011
216,114.7079824561403
219,117.16523364485981
220,92.72889423076914
221,113.48153846153843
226,113.48153846153843
227,95.97274809160307
228,113.48153846153843
230,113.48153846153843
231,92.72889423076914
235,117.16523364485981
236,94.36883636363639
238,113.48153846153843
242,104.16366666666671
243,92.72889423076914
244,77.72493333333335
245,113.48153846153843
247,113.48153846153843
248,94.36883636363639
249,94.36883636363639
250,113.48153846153843
251,94.36883636363639
253,117.16523364485981
254,94.6600925925926
256,92.72889423076914
257,92.72889423076914
258,113.48153846153843
259,92.72889423076914
262,77.72493333333335
266,94.36883636363639
267,113.48153846153843
272,103.22739130434783
273,113.48153846153843
275,92.72889423076914
276,114.7079824561403
279,94.36883636363639
280,106.35203539823011
283,94.36883636363639
285,113.48153846153843
288,113.48153846153843
289,95.76065573770492
290,103.22739130434783
291,94.36883636363639
292,113.48153846153843
293,113.48153846153843
296,92.72889423076914
297,113.48153846153843
298,117.16523364485981
299,94.36883636363639
304,94.36883636363639
305,77.72493333333335
306,94.36883636363639
307,113.48153846153843
311,104.16366666666671
313,113.48153846153843
314,92.72889423076914
316,94.36883636363639
324,94.36883636363639
327,95.76065573770492
329,94.36883636363639
330,113.48153846153843
337,103.22739130434783
338,94.36883636363639
339,104.16366666666671
340,94.36883636363639
343,94.36883636363639
345,117.16523364485981
346,94.36883636363639
347,113.48153846153843
349,113.48153846153843
350,92.72889423076914
352,113.48153846153843
353,92.72889423076914
354,77.72493333333335
357,92.72889423076914
358,114.7079824561403
362,113.48153846153843
364,113.48153846153843
365,103.22739130434783
366,94.36883636363639
367,113.48153846153843
368,95.97274809160307
370,77.72493333333335
373,95.76065573770492
377,94.6600925925926
378,113.48153846153843
382,103.22739130434783
384,113.48153846153843
390,94.6600925925926
392,113.48153846153843
393,113.48153846153843
395,94.36883636363639
396,106.35203539823011
399,77.72493333333335
406,113.48153846153843
408,113.48153846153843
409,95.97274809160307
410,77.72493333333335
412,113.48153846153843
413,92.72889423076914
419,94.6600925925926
420,113.48153846153843
421,92.72889423076914
430,95.97274809160307
434,94.36883636363639
436,94.36883636363639
437,94.36883636363639
438,92.72889423076914
439,113.48153846153843
440,94.36883636363639
443,113.48153846153843
446,94.36883636363639
448,94.36883636363639
452,94.36883636363639
453,104.16366666666671
457,103.22739130434783
458,94.36883636363639
459,117.16523364485981
460,104.16366666666671
462,104.16366666666671
464,106.35203539823011
465,117.16523364485981
467,113.48153846153843
471,113.48153846153843
472,77.72493333333335
473,92.72889423076914
475,94.36883636363639
480,95.76065573770492
488,113.48153846153843
490,113.48153846153843
491,106.35203539823011
492,77.72493333333335
493,94.6600925925926
497,94.6600925925926
498,113.48153846153843
499,95.76065573770492
500,103.22739130434783
501,94.36883636363639
502,113.48153846153843
506,77.72493333333335
510,113.48153846153843
511,95.97274809160307
512,94.36883636363639
516,94.6600925925926
518,94.6600925925926
519,113.48153846153843
521,94.36883636363639
522,113.48153846153843
526,113.48153846153843
529,95.76065573770492
532,113.48153846153843
533,94.36883636363639
536,113.48153846153843
537,94.6600925925926
539,94.36883636363639
540,106.35203539823011
541,94.36883636363639
543,92.72889423076914
546,113.48153846153843
547,94.36883636363639
548,77.72493333333335
551,92.72889423076914
552,104.16366666666671
556,103.22739130434783
557,95.76065573770492
558,113.48153846153843
559,94.36883636363639
560,106.35203539823011
562,106.35203539823011
566,95.76065573770492
570,113.48153846153843
571,94.36883636363639
572,106.35203539823011
573,94.36883636363639
575,117.16523364485981
