ID,y
1,77.7249333333333
2,94.70768729641705
3,77.7249333333333
4,77.7249333333333
5,112.6183626373627
8,92.44815489749436
10,112.6183626373627
11,92.44815489749436
12,117.16523364485981
14,92.44815489749436
15,117.16523364485981
16,102.04157608695652
17,92.44815489749436
19,92.44815489749436
20,102.04157608695652
21,92.44815489749436
22,117.16523364485981
23,94.70768729641705
26,94.70768729641705
28,94.70768729641705
29,94.70768729641705
33,94.70768729641705
35,94.70768729641705
41,94.70768729641705
42,94.70768729641705
43,117.16523364485981
45,104.5648563218391
46,104.5648563218391
51,94.70768729641705
53,77.7249333333333
55,112.6183626373627
56,94.70768729641705
57,104.5648563218391
58,94.70768729641705
59,104.5648563218391
63,112.6183626373627
64,94.70768729641705
65,104.5648563218391
69,94.70768729641705
71,94.70768729641705
72,104.5648563218391
73,94.70768729641705
76,104.5648563218391
77,104.5648563218391
78,117.16523364485981
82,94.70768729641705
83,104.5648563218391
84,94.70768729641705
85,104.5648563218391
87,112.6183626373627
88,94.70768729641705
89,112.6183626373627
91,94.70768729641705
93,94.70768729641705
94,104.5648563218391
95,94.70768729641705
96,112.6183626373627
97,94.70768729641705
98,112.6183626373627
99,94.70768729641705
101,104.5648563218391
103,112.6183626373627
104,94.70768729641705
105,112.6183626373627
110,94.70768729641705
111,112.6183626373627
113,112.6183626373627
114,94.70768729641705
115,112.6183626373627
117,112.6183626373627
120,94.70768729641705
121,112.6183626373627
122,94.70768729641705
123,112.6183626373627
126,112.6183626373627
132,112.6183626373627
135,104.5648563218391
137,104.5648563218391
138,94.70768729641705
140,94.70768729641705
142,112.6183626373627
144,112.6183626373627
148,94.70768729641705
149,112.6183626373627
155,94.70768729641705
156,112.6183626373627
157,94.70768729641705
162,112.6183626373627
163,94.70768729641705
167,94.70768729641705
172,117.16523364485981
179,112.6183626373627
180,94.70768729641705
181,112.6183626373627
182,94.70768729641705
183,112.6183626373627
185,112.6183626373627
187,112.6183626373627
188,94.70768729641705
189,94.70768729641705
191,94.70768729641705
192,112.6183626373627
193,94.70768729641705
194,112.6183626373627
195,94.70768729641705
196,112.6183626373627
198,94.70768729641705
199,112.6183626373627
201,104.5648563218391
204,94.70768729641705
205,104.5648563218391
206,94.70768729641705
210,94.70768729641705
211,104.5648563218391
216,112.6183626373627
219,117.16523364485981
220,94.70768729641705
221,112.6183626373627
226,112.6183626373627
227,94.70768729641705
228,112.6183626373627
230,112.6183626373627
231,94.70768729641705
235,117.16523364485981
236,94.70768729641705
238,112.6183626373627
242,104.5648563218391
243,94.70768729641705
244,77.7249333333333
245,112.6183626373627
247,112.6183626373627
248,94.70768729641705
249,94.70768729641705
250,112.6183626373627
251,94.70768729641705
253,117.16523364485981
254,94.70768729641705
256,94.70768729641705
257,94.70768729641705
258,112.6183626373627
259,94.70768729641705
262,77.7249333333333
266,94.70768729641705
267,112.6183626373627
272,104.5648563218391
273,112.6183626373627
275,94.70768729641705
276,112.6183626373627
279,94.70768729641705
280,104.5648563218391
283,94.70768729641705
285,112.6183626373627
288,112.6183626373627
289,94.70768729641705
290,104.5648563218391
291,94.70768729641705
292,112.6183626373627
293,112.6183626373627
296,94.70768729641705
297,112.6183626373627
298,117.16523364485981
299,94.70768729641705
304,94.70768729641705
305,77.7249333333333
306,94.70768729641705
307,112.6183626373627
311,104.5648563218391
313,112.6183626373627
314,94.70768729641705
316,94.70768729641705
324,94.70768729641705
327,94.70768729641705
329,94.70768729641705
330,112.6183626373627
337,104.5648563218391
338,94.70768729641705
339,104.5648563218391
340,94.70768729641705
343,94.70768729641705
345,117.16523364485981
346,94.70768729641705
347,112.6183626373627
349,112.6183626373627
350,94.70768729641705
352,112.6183626373627
353,94.70768729641705
354,77.7249333333333
357,94.70768729641705
358,112.6183626373627
362,112.6183626373627
364,112.6183626373627
365,104.5648563218391
366,94.70768729641705
367,112.6183626373627
368,94.70768729641705
370,77.7249333333333
373,94.70768729641705
377,94.70768729641705
378,112.6183626373627
382,104.5648563218391
384,112.6183626373627
390,94.70768729641705
392,112.6183626373627
393,112.6183626373627
395,94.70768729641705
396,104.5648563218391
399,77.7249333333333
406,112.6183626373627
408,112.6183626373627
409,94.70768729641705
410,77.7249333333333
412,112.6183626373627
413,94.70768729641705
419,94.70768729641705
420,112.6183626373627
421,94.70768729641705
430,94.70768729641705
434,94.70768729641705
436,94.70768729641705
437,94.70768729641705
438,94.70768729641705
439,112.6183626373627
440,94.70768729641705
443,112.6183626373627
446,94.70768729641705
448,94.70768729641705
452,94.70768729641705
453,104.5648563218391
457,104.5648563218391
458,94.70768729641705
459,117.16523364485981
460,104.5648563218391
462,104.5648563218391
464,104.5648563218391
465,117.16523364485981
467,112.6183626373627
471,112.6183626373627
472,77.7249333333333
473,94.70768729641705
475,94.70768729641705
480,94.70768729641705
488,112.6183626373627
490,112.6183626373627
491,104.5648563218391
492,77.7249333333333
493,94.70768729641705
497,94.70768729641705
498,112.6183626373627
499,94.70768729641705
500,104.5648563218391
501,94.70768729641705
502,112.6183626373627
506,77.7249333333333
510,112.6183626373627
511,94.70768729641705
512,94.70768729641705
516,94.70768729641705
518,94.70768729641705
519,112.6183626373627
521,94.70768729641705
522,112.6183626373627
526,112.6183626373627
529,94.70768729641705
532,112.6183626373627
533,94.70768729641705
536,112.6183626373627
537,94.70768729641705
539,94.70768729641705
540,104.5648563218391
541,94.70768729641705
543,94.70768729641705
546,112.6183626373627
547,94.70768729641705
548,77.7249333333333
551,94.70768729641705
552,104.5648563218391
556,104.5648563218391
557,94.70768729641705
558,112.6183626373627
559,94.70768729641705
560,104.5648563218391
562,104.5648563218391
566,94.70768729641705
570,112.6183626373627
571,94.70768729641705
572,104.5648563218391
573,94.70768729641705
575,117.16523364485981
576,112.6183626373627
577,94.70768729641705
579,94.70768729641705
580,112.6183626373627
581,112.6183626373627
589,112.6183626373627
591,104.5648563218391
593,94.70768729641705
594,104.5648563218391
595,94.70768729641705
598,94.70768729641705
602,112.6183626373627
604,112.6183626373627
606,112.6183626373627
608,94.70768729641705
609,104.5648563218391
610,94.70768729641705
616,112.6183626373627
617,94.70768729641705
618,104.5648563218391
620,104.5648563218391
622,112.6183626373627
623,94.70768729641705
624,94.70768729641705
626,112.6183626373627
628,112.6183626373627
629,94.70768729641705
630,112.6183626373627
637,94.70768729641705
638,104.5648563218391
643,94.70768729641705
645,94.70768729641705
646,112.6183626373627
648,94.70768729641705
652,94.70768729641705
653,94.70768729641705
654,112.6183626373627
656,112.6183626373627
657,94.70768729641705
659,94.70768729641705
660,104.5648563218391
663,94.70768729641705
664,112.6183626373627
666,104.5648563218391
668,112.6183626373627
669,94.70768729641705
671,94.70768729641705
675,94.70768729641705
677,94.70768729641705
678,112.6183626373627
679,104.5648563218391
682,94.70768729641705
685,104.5648563218391
687,94.70768729641705
688,94.70768729641705
693,112.6183626373627
696,94.70768729641705
698,94.70768729641705
701,94.70768729641705
704,104.5648563218391
705,117.16523364485981
709,112.6183626373627
710,94.70768729641705
711,104.5648563218391
712,94.70768729641705
714,112.6183626373627
715,94.70768729641705
716,112.6183626373627
717,94.70768729641705
720,117.16523364485981
721,94.70768729641705
724,104.5648563218391
725,94.70768729641705
726,112.6183626373627
728,112.6183626373627
731,94.70768729641705
734,104.5648563218391
738,94.70768729641705
745,112.6183626373627
746,94.70768729641705
751,77.7249333333333
754,94.70768729641705
756,94.70768729641705
758,94.70768729641705
759,112.6183626373627
761,117.16523364485981
766,94.70768729641705
767,112.6183626373627
768,94.70768729641705
769,112.6183626373627
770,94.70768729641705
771,77.7249333333333
772,104.5648563218391
773,94.70768729641705
774,112.6183626373627
776,112.6183626373627
777,94.70768729641705
780,117.16523364485981
782,104.5648563218391
787,104.5648563218391
788,94.70768729641705
792,94.70768729641705
793,112.6183626373627
798,94.70768729641705
800,94.70768729641705
806,112.6183626373627
809,112.6183626373627
811,112.6183626373627
812,94.70768729641705
814,117.16523364485981
816,104.5648563218391
817,94.70768729641705
818,104.5648563218391
820,112.6183626373627
